season,field,p2o5,k2o,humus,ph,crop,region,yield_plan,yield_fact,fact_plan_dif,fact_plan_dif_abs,fact_plan_div,fact_plan_share_dif
2023,22.47.01.031.00,215.1,150.6,3.9,6.1,Яр.пшеница мягкая,Алтай,3.3,1.9299999999999997,-1.37,1.37,-0.4151515151515152,-0.41515151515151516
2023,22.47.01.032.00,219.8,144.0,3.1,6.1,Яр.пшеница мягкая,Алтай,3.3,1.173312101910828,-2.126687898089172,2.126687898089172,-0.6444508782088401,-0.6444508782088401
2023,22.47.01.035.00,263.4,229.8,3.9,5.8,Яр.пшеница мягкая,Алтай,3.3,1.68,-1.6199999999999999,1.6199999999999999,-0.4909090909090909,-0.49090909090909085
2023,22.47.05.004.00,146.9,294.3,3.3,5.0,Кукуруза силос,Алтай,8.5,8.138310554290053,-0.3616894457099473,0.3616894457099473,-0.04255169949528792,-0.04255169949528792
2023,22.47.05.005.00,161.4,255.2,3.3,5.0,Кукуруза силос,Алтай,8.5,8.71097882365833,0.21097882365832987,0.21097882365832987,0.024821038077450574,0.024821038077450508
2023,22.47.05.006.01,140.9,261.8,3.5,5.3,Люцерна пр.лет корм,Алтай,3.8,0.3175,-3.4825,3.4825,-0.9164473684210527,-0.9164473684210526
2023,22.47.05.007.01,168.15,227.55,3.45,5.05,Люцерна пр.лет корм,Алтай,3.8,0.545,-3.255,3.255,-0.8565789473684211,-0.856578947368421
2023,22.47.05.007.02,168.15,227.55,3.45,5.05,Одн.тр.(вика+овёс)корм,Алтай,3.0,0.0,-3.0,3.0,-1.0,-1.0
2023,22.47.10.001.00,158.2,273.3,3.7,5.1,Одн.тр.(вика+овёс)корм,Алтай,3.0,2.16,-0.8399999999999999,0.8399999999999999,-0.27999999999999997,-0.2799999999999999
2023,22.47.10.002.00,160.5,252.1,4.1,5.4,Кукуруза силос,Алтай,8.5,7.8150957704124995,-0.6849042295875005,0.6849042295875005,-0.08057696818676477,-0.08057696818676474
2023,22.47.10.003.00,145.4,266.3,3.4,5.5,Оз.пшеница мягкая,Алтай,3.8,1.4778763404139061,-2.3221236595860937,2.3221236595860937,-0.6110851735752878,-0.6110851735752878
2023,22.47.10.004.00,156.7,250.3,3.4,5.7,Оз.пшеница мягкая,Алтай,3.8,1.1145520188623637,-2.685447981137636,2.685447981137636,-0.7066968371414831,-0.7066968371414832
2023,22.47.10.005.02,177.5,295.8,3.2,5.1,Одн.тр.(вика+овёс)корм,Алтай,3.0,3.56,0.56,0.56,0.18666666666666668,0.18666666666666676
2023,22.47.10.006.01,148.05,221.45,3.7,5.5,Кукуруза силос,Алтай,8.5,6.2413256484149855,-2.2586743515850145,2.2586743515850145,-0.2657263943041194,-0.2657263943041194
2023,22.47.10.006.02,148.05,221.45,3.7,5.5,Кукуруза силос,Алтай,8.5,9.0948,0.5947999999999993,0.5947999999999993,0.06997647058823521,0.0699764705882353
2023,22.47.10.007.00,141.8,213.4,3.6,5.5,Одн.тр.(вика+овёс)корм,Алтай,3.0,3.82,0.8199999999999998,0.8199999999999998,0.27333333333333326,0.2733333333333332
2023,22.47.10.009.00,151.2,234.2,3.2,5.4,Кукуруза силос,Алтай,8.5,7.768857589984351,-0.7311424100156492,0.7311424100156492,-0.08601675411948814,-0.08601675411948817
2023,22.47.10.010.00,174.8,331.8,2.5,5.4,Оз.пшеница мягкая,Алтай,3.8,2.12,-1.6799999999999997,1.6799999999999997,-0.44210526315789467,-0.44210526315789467
2023,22.47.10.011.01,147.85,242.8,3.8,5.85,Кукуруза силос,Алтай,8.5,7.722785714285715,-0.777214285714285,0.777214285714285,-0.09143697478991587,-0.09143697478991586
2023,22.47.10.011.02,147.85,242.8,3.8,5.85,Кукуруза силос,Алтай,8.5,8.112800641368253,-0.38719935863174726,0.38719935863174726,-0.04555286572138203,-0.04555286572138206
2023,22.47.10.012.01,134.2,233.57,3.33,5.6,Кукуруза силос,Алтай,8.5,7.193455834945197,-1.3065441650548033,1.3065441650548033,-0.15371107824174157,-0.15371107824174157
2023,22.47.10.012.02,134.2,233.57,3.33,5.6,Кукуруза силос,Алтай,8.5,7.300694854655682,-1.1993051453443178,1.1993051453443178,-0.14109472298168443,-0.14109472298168446
2023,22.47.10.014.00,156.6,265.1,3.0,5.7,Кукуруза силос,Алтай,8.5,8.253189832989554,-0.24681016701044634,0.24681016701044634,-0.029036490236523098,-0.029036490236523105
2023,22.47.10.015.01,135.6,223.4,3.6,5.5,Кукуруза силос,Алтай,8.5,6.394418575144326,-2.105581424855674,2.105581424855674,-0.24771546174772638,-0.2477154617477264
2023,22.47.10.016.00,173.9,288.5,3.6,5.1,Кукуруза силос,Алтай,8.5,2.920576358211717,-5.579423641788283,5.579423641788283,-0.6564027813868568,-0.6564027813868569
2023,22.47.10.017.00,136.6,195.3,3.7,5.8,Кукуруза силос,Алтай,8.5,7.833004478219569,-0.6669955217804313,0.6669955217804313,-0.0784700613859331,-0.07847006138593304
2023,22.47.10.018.00,102.0,194.0,3.7,5.3,Кукуруза силос,Алтай,8.5,6.94,-1.5599999999999996,1.5599999999999996,-0.18352941176470583,-0.18352941176470583
2023,22.47.10.019.00,148.3,223.8,4.0,5.7,Кукуруза силос,Алтай,8.5,9.100693529639674,0.600693529639674,0.600693529639674,0.07066982701643224,0.07066982701643232
2023,22.47.11.001.00,227.6,99.2,3.0,5.3,Одн.тр.(вика+овёс)корм,Алтай,3.0,3.09,0.08999999999999986,0.08999999999999986,0.029999999999999954,0.030000000000000027
2023,22.47.11.002.00,215.1,111.5,3.4,5.3,Яр.пшеница мягкая,Алтай,3.3,1.686516477378514,-1.6134835226214859,1.6134835226214859,-0.48893440079438966,-0.48893440079438966
2023,22.47.11.003.00,222.8,179.3,4.1,5.0,Яр.ячмень,Алтай,3.33,1.9529875794765637,-1.3770124205234364,1.3770124205234364,-0.41351724340043133,-0.4135172434004314
2023,22.47.11.004.00,154.6,261.9,3.4,5.6,Яр.ячмень,Алтай,3.33,2.044056133997284,-1.2859438660027163,1.2859438660027163,-0.38616932912994484,-0.38616932912994484
2023,22.47.11.005.00,172.7,243.2,3.9,5.2,Яр.ячмень,Алтай,3.33,2.4138613704700114,-0.9161386295299887,0.9161386295299887,-0.2751167055645612,-0.27511670556456114
2023,22.47.11.006.00,196.4,201.0,4.0,5.3,Чечевица,Алтай,1.9,0.7869372294372293,-1.1130627705627707,1.1130627705627707,-0.5858225108225109,-0.5858225108225108
2023,22.47.11.008.00,223.7,130.4,2.8,5.1,Одн.тр.(вика+овёс)корм,Алтай,3.0,2.49,-0.5099999999999998,0.5099999999999998,-0.16999999999999993,-0.16999999999999993
2023,22.47.11.009.00,244.2,130.4,3.8,5.2,Яр.пшеница мягкая,Алтай,3.3,1.8354172381052853,-1.4645827618947145,1.4645827618947145,-0.4438129581499135,-0.4438129581499135
2023,22.47.11.010.00,141.1,257.8,3.8,5.8,Яр.ячмень,Алтай,3.33,2.426907322068612,-0.9030926779313879,0.9030926779313879,-0.27119900238179817,-0.27119900238179817
2023,22.47.11.013.00,207.7,160.7,4.1,5.4,Яр.ячмень,Алтай,3.33,2.283620040544454,-1.046379959455546,1.046379959455546,-0.31422821605271656,-0.31422821605271656
2023,22.47.11.014.00,283.8,122.2,3.0,5.1,Одн.тр.(вика+овёс)корм,Алтай,3.0,3.65,0.6499999999999999,0.6499999999999999,0.21666666666666665,0.21666666666666656
2023,22.47.11.015.00,258.1,117.5,2.9,5.1,Одн.тр.(вика+овёс)корм,Алтай,3.0,3.2999999999999994,0.2999999999999994,0.2999999999999994,0.0999999999999998,0.09999999999999987
2023,22.47.11.016.00,240.3,101.7,3.6,5.3,Яр.ячмень,Алтай,3.33,2.5124999999999997,-0.8175000000000003,0.8175000000000003,-0.2454954954954956,-0.24549549549549554
2023,22.47.11.017.00,230.3,159.0,3.7,5.2,Яр.ячмень,Алтай,3.33,2.59,-0.7400000000000002,0.7400000000000002,-0.2222222222222223,-0.22222222222222232
2023,22.47.11.018.00,285.8,148.2,3.4,5.2,Яр.ячмень,Алтай,3.33,2.52,-0.81,0.81,-0.24324324324324326,-0.2432432432432432
2023,22.47.11.019.00,236.5,169.0,3.2,5.1,Яр.ячмень,Алтай,3.33,2.7000084151472654,-0.6299915848527347,0.6299915848527347,-0.18918666211793833,-0.18918666211793833
2023,22.47.11.020.00,287.3,115.0,2.9,5.0,Соя,Алтай,1.4,1.62,0.2200000000000002,0.2200000000000002,0.1571428571428573,0.15714285714285725
2023,22.47.11.021.00,298.6,132.8,3.4,5.0,Соя,Алтай,1.4,1.675,0.27500000000000013,0.27500000000000013,0.19642857142857154,0.19642857142857162
2023,22.47.11.022.00,268.8,131.6,3.5,5.2,Соя,Алтай,1.4,1.4,0.0,0.0,0.0,0.0
2023,22.47.11.023.00,353.5,291.8,3.5,5.2,Соя,Алтай,1.4,1.42753829321663,0.02753829321663015,0.02753829321663015,0.019670209440450108,0.01967020944045017
2023,22.47.11.024.00,242.8,145.7,3.3,5.2,Соя,Алтай,1.4,1.5999999999999999,0.19999999999999996,0.19999999999999996,0.14285714285714282,0.1428571428571428
2023,22.47.11.025.01,249.6,132.7,3.7,5.3,Соя,Алтай,1.4,0.97,-0.42999999999999994,0.42999999999999994,-0.3071428571428571,-0.30714285714285716
2023,22.47.11.026.00,210.1,181.0,4.0,5.2,Яр.пшеница мягкая,Алтай,3.3,2.243615365612648,-1.056384634387352,1.056384634387352,-0.32011655587495513,-0.32011655587495513
2023,22.47.11.027.00,217.5,159.2,3.8,5.1,Яр.пшеница мягкая,Алтай,3.3,1.88,-1.42,1.42,-0.4303030303030303,-0.4303030303030303
2023,22.47.11.028.00,218.0,145.1,4.0,5.2,Оз.пшеница мягкая,Алтай,3.8,1.1398678829820699,-2.66013211701793,2.66013211701793,-0.7000347676362974,-0.7000347676362975
2023,22.47.11.029.01,227.9,147.7,4.1,5.2,Яр.ячмень,Алтай,3.33,2.1609628982976865,-1.1690371017023136,1.1690371017023136,-0.35106219270339745,-0.35106219270339745
2023,22.47.11.029.02,227.9,147.7,4.1,5.2,Оз.пшеница мягкая,Алтай,3.8,1.8687413644214164,-1.9312586355785835,1.9312586355785835,-0.5082259567312062,-0.5082259567312062
2023,22.47.11.030.01,344.7,178.7,2.8,5.2,Одн.тр.(вика+овёс)корм,Алтай,3.0,3.26,0.2599999999999998,0.2599999999999998,0.0866666666666666,0.08666666666666667
2023,22.47.11.030.02,344.7,178.7,2.8,5.2,Яр.ячмень,Алтай,3.33,2.017419241573034,-1.3125807584269662,1.3125807584269662,-0.39416839592401387,-0.39416839592401387
2023,22.47.11.031.00,271.3,113.8,3.0,5.2,Яр.ячмень,Алтай,3.33,2.5633053468846665,-0.7666946531153336,0.7666946531153336,-0.23023863456916924,-0.23023863456916926
2023,22.47.11.032.00,340.8,120.7,3.5,5.2,Соя,Алтай,1.4,1.0669588726855646,-0.33304112731443536,0.33304112731443536,-0.23788651951031098,-0.23788651951031103
2023,22.47.11.033.01,304.0,147.5,3.2,5.2,Соя,Алтай,1.4,1.3967108851057557,-0.003289114894244216,0.003289114894244216,-0.0023493677816030117,-0.0023493677816029956
2023,22.47.11.033.02,304.0,147.5,3.2,5.2,Яр.ячмень,Алтай,3.33,2.2798580404933673,-1.0501419595066328,1.0501419595066328,-0.31535794579778764,-0.31535794579778764
2023,36.01.20.002.00,118.0,118.0,5.0,5.1,Эсп.+костр.пр.лет корм,Воронеж,3.4,0.0,-3.4,3.4,-1.0,-1.0
2023,36.01.20.004.01,51.0,66.0,5.1,5.0,Подсолнечник,Воронеж,2.5,1.18,-1.32,1.32,-0.528,-0.528
2023,36.01.20.005.00,144.0,154.0,6.2,5.8,Люцерна пр.лет корм,Воронеж,5.5,2.29,-3.21,3.21,-0.5836363636363636,-0.5836363636363636
2023,36.01.20.006.00,125.0,126.0,6.0,5.7,Люцерна пр.лет корм,Воронеж,5.5,1.76,-3.74,3.74,-0.68,-0.6799999999999999
2023,36.01.21.001.00,116.0,146.0,6.3,5.8,Люцерна пр.лет корм,Воронеж,5.5,3.435,-2.065,2.065,-0.37545454545454543,-0.3754545454545455
2023,36.01.21.002.00,104.0,119.0,6.1,6.2,Люцерна 1 г.ж.корм,Воронеж,3.0,1.05,-1.95,1.95,-0.65,-0.6499999999999999
2023,36.01.21.003.00,106.0,120.0,6.2,6.0,Люцерна пр.лет корм,Воронеж,5.5,2.475,-3.025,3.025,-0.5499999999999999,-0.55
2023,36.01.21.004.00,113.0,112.0,6.3,5.6,Люцерна пр.лет корм,Воронеж,5.5,2.0500000000000003,-3.4499999999999997,3.4499999999999997,-0.6272727272727272,-0.6272727272727272
2023,36.01.21.006.00,91.0,95.0,6.3,5.4,Люцерна 1 г.ж.корм,Воронеж,3.0,0.6050000000000001,-2.395,2.395,-0.7983333333333333,-0.7983333333333333
2023,36.01.21.007.00,87.0,88.0,6.4,5.6,Люцерна пр.лет корм,Воронеж,5.5,1.7866666666666666,-3.7133333333333334,3.7133333333333334,-0.6751515151515152,-0.6751515151515152
2023,36.01.21.009.00,114.0,163.0,6.0,5.5,Люцерна пр.лет корм,Воронеж,5.5,1.9,-3.6,3.6,-0.6545454545454545,-0.6545454545454545
2023,36.01.21.010.00,126.0,132.0,5.1,5.5,Кукуруза силос,Воронеж,8.1,9.25,1.1500000000000004,1.1500000000000004,0.14197530864197536,0.14197530864197527
2023,36.01.21.011.00,97.0,93.0,4.6,5.3,Люцерна пр.лет корм,Воронеж,5.5,2.2866178991884785,-3.2133821008115215,3.2133821008115215,-0.5842512910566403,-0.5842512910566402
2023,36.01.21.012.00,105.5,131.5,6.35,5.55,Яр.ячмень,Воронеж,5.0,0.0,-5.0,5.0,-1.0,-1.0
2023,36.01.21.013.00,136.0,128.0,6.0,6.0,Яр.ячмень,Воронеж,5.0,2.77,-2.23,2.23,-0.446,-0.44599999999999995
2023,36.01.21.015.00,178.0,144.5,5.45,5.75,Люцерна пр.лет корм,Воронеж,5.5,1.8566666666666667,-3.6433333333333335,3.6433333333333335,-0.6624242424242425,-0.6624242424242424
2023,36.01.21.018.00,161.0,160.0,5.1,5.9,Кукуруза силос,Воронеж,8.1,0.0,-8.1,8.1,-1.0,-1.0
2023,36.01.21.020.00,98.0,97.0,6.0,5.9,Люцерна пр.лет корм,Воронеж,5.5,1.7700000000000002,-3.7299999999999995,3.7299999999999995,-0.6781818181818181,-0.6781818181818182
2023,36.01.21.021.00,77.0,84.0,6.0,5.6,Люцерна пр.лет корм,Воронеж,5.5,2.1999999999999997,-3.3000000000000003,3.3000000000000003,-0.6000000000000001,-0.6000000000000001
2023,36.01.21.022.00,78.0,153.0,5.8,5.4,Люцерна 1 г.ж.корм,Воронеж,3.0,1.57,-1.43,1.43,-0.4766666666666666,-0.4766666666666667
2023,36.01.21.023.00,91.0,91.0,6.0,5.4,Люцерна пр.лет корм,Воронеж,5.5,2.13,-3.37,3.37,-0.6127272727272728,-0.6127272727272728
2023,36.01.21.024.00,107.0,134.0,5.6,5.5,Люцерна пр.лет корм,Воронеж,5.5,2.2933333333333334,-3.2066666666666666,3.2066666666666666,-0.583030303030303,-0.583030303030303
2023,36.01.21.025.00,99.0,111.0,6.7,5.3,Кукуруза силос,Воронеж,8.1,0.0,-8.1,8.1,-1.0,-1.0
2023,36.01.21.027.00,99.0,96.0,6.9,5.5,Кукуруза силос,Воронеж,8.1,0.0,-8.1,8.1,-1.0,-1.0
2023,36.01.21.028.02,95.0,135.0,6.8,5.8,Кукуруза силос,Воронеж,8.1,0.0,-8.1,8.1,-1.0,-1.0
2023,36.01.21.030.01,102.0,141.0,6.4,5.9,Кукуруза силос,Воронеж,8.1,0.0,-8.1,8.1,-1.0,-1.0
2023,36.01.21.031.00,107.0,115.0,5.3,6.1,Люцерна пр.лет корм,Воронеж,5.5,2.79,-2.71,2.71,-0.49272727272727274,-0.4927272727272727
2023,36.01.21.032.00,111.0,147.0,5.8,6.0,Кукуруза силос,Воронеж,8.1,0.0,-8.1,8.1,-1.0,-1.0
2023,36.01.21.033.00,102.0,155.0,5.5,5.7,Кукуруза силос,Воронеж,8.1,2.65374853297864,-5.4462514670213595,5.4462514670213595,-0.6723767243236247,-0.6723767243236247
2023,36.01.21.034.00,97.0,153.0,5.8,5.6,Люцерна пр.лет корм,Воронеж,5.5,1.8249999999999997,-3.6750000000000003,3.6750000000000003,-0.6681818181818182,-0.6681818181818182
2023,36.01.21.036.00,136.0,158.0,5.7,5.8,Люцерна пр.лет корм,Воронеж,5.5,2.29,-3.21,3.21,-0.5836363636363636,-0.5836363636363636
2023,36.01.21.037.00,82.0,150.0,5.6,5.3,Люцерна пр.лет корм,Воронеж,5.5,1.7566666666666666,-3.743333333333333,3.743333333333333,-0.6806060606060605,-0.6806060606060607
2023,36.01.21.038.00,78.0,119.0,5.5,5.8,Кукуруза силос,Воронеж,8.1,0.0,-8.1,8.1,-1.0,-1.0
2023,36.01.21.039.00,90.0,112.0,3.9,5.3,Кукуруза силос,Воронеж,8.1,6.990000000000001,-1.1099999999999985,1.1099999999999985,-0.13703703703703687,-0.13703703703703685
2023,36.01.21.040.00,100.0,97.0,4.4,5.4,Яр.ячмень,Воронеж,5.0,0.42,-4.58,4.58,-0.916,-0.916
2023,36.01.21.041.00,99.0,118.0,5.1,5.5,Яр.ячмень,Воронеж,5.0,0.5293184684168291,-4.470681531583171,4.470681531583171,-0.8941363063166342,-0.8941363063166342
2023,36.01.21.043.00,187.0,175.0,5.7,5.8,Кукуруза силос,Воронеж,8.1,0.0,-8.1,8.1,-1.0,-1.0
2023,36.01.21.046.00,104.0,129.0,6.1,5.8,Кукуруза силос,Воронеж,8.1,8.36,0.2599999999999998,0.2599999999999998,0.03209876543209874,0.032098765432098775
2023,36.01.21.047.00,85.0,119.0,5.8,5.8,Кукуруза силос,Воронеж,8.1,0.0,-8.1,8.1,-1.0,-1.0
2023,36.01.21.048.00,102.0,137.0,6.4,5.7,Кукуруза силос,Воронеж,8.1,0.0,-8.1,8.1,-1.0,-1.0
2023,36.01.21.049.00,122.0,132.0,5.1,5.5,Яр.ячмень,Воронеж,5.0,0.49494963199131703,-4.505050368008683,4.505050368008683,-0.9010100736017366,-0.9010100736017366
2023,36.01.21.051.00,92.0,92.5,5.45,5.4,Люцерна пр.лет корм,Воронеж,5.5,1.44,-4.0600000000000005,4.0600000000000005,-0.7381818181818183,-0.7381818181818183
2023,36.01.21.052.00,60.0,64.0,4.6,5.0,Эсп.+костр.пр.лет корм,Воронеж,3.4,3.25,-0.1499999999999999,0.1499999999999999,-0.044117647058823505,-0.044117647058823484
2023,36.01.21.053.00,97.0,80.0,3.2,5.0,Одн.тр.суданская тр.корм.,Воронеж,3.0,1.2200000000000002,-1.7799999999999998,1.7799999999999998,-0.5933333333333333,-0.5933333333333333
2023,36.01.21.054.00,57.0,65.0,3.5,5.2,Эсп.+костр.пр.лет корм,Воронеж,3.4,5.36,1.9600000000000004,1.9600000000000004,0.5764705882352943,0.5764705882352943
2023,36.01.21.055.00,171.0,207.0,2.8,5.9,Эсп.+костр.пр.лет корм,Воронеж,3.4,2.89,-0.5099999999999998,0.5099999999999998,-0.14999999999999994,-0.1499999999999999
2023,36.01.21.056.00,100.0,97.0,5.7,6.0,Люцерна пр.лет корм,Воронеж,5.5,1.56,-3.94,3.94,-0.7163636363636363,-0.7163636363636363
2023,36.01.21.057.00,78.0,95.0,6.5,5.9,Эсп.+костр.пр.лет корм,Воронеж,3.4,3.71,0.31000000000000005,0.31000000000000005,0.09117647058823532,0.09117647058823541
2023,36.01.21.058.00,112.0,135.0,5.6,5.9,Люцерна пр.лет корм,Воронеж,5.5,1.2866666666666666,-4.213333333333333,4.213333333333333,-0.766060606060606,-0.7660606060606061
2023,36.02.02.001.00,61.0,85.0,6.7,5.7,Кукуруза зерно,Воронеж,6.51,6.45,-0.05999999999999961,0.05999999999999961,-0.009216589861751093,-0.009216589861751112
2023,36.02.02.002.01,109.0,123.0,7.0,5.4,Кукуруза зерно,Воронеж,6.51,6.55,0.040000000000000036,0.040000000000000036,0.006144393241167441,0.006144393241167334
2023,36.02.02.004.00,63.0,102.0,6.6,5.6,Люцерна пр.лет корм,Воронеж,5.49,1.5799999999999998,-3.91,3.91,-0.7122040072859745,-0.7122040072859745
2023,36.02.02.005.00,50.0,95.0,7.1,5.9,Люцерна пр.лет корм,Воронеж,5.49,0.625,-4.865,4.865,-0.8861566484517305,-0.8861566484517305
2023,36.02.02.006.03,93.0,124.0,6.8,5.3,Кукуруза зерно,Воронеж,6.51,6.81,0.2999999999999998,0.2999999999999998,0.046082949308755734,0.04608294930875578
2023,36.02.02.007.00,120.0,104.0,7.1,5.3,Кукуруза зерно,Воронеж,6.51,7.39,0.8799999999999999,0.8799999999999999,0.13517665130568354,0.13517665130568357
2023,36.02.02.010.01,65.0,107.0,6.0,6.0,Люцерна 1 г.ж.корм,Воронеж,2.97,2.28,-0.6900000000000004,0.6900000000000004,-0.23232323232323243,-0.2323232323232325
2023,36.02.02.011.01,90.0,109.0,5.9,6.3,Яр.ячмень,Воронеж,5.11,1.42,-3.6900000000000004,3.6900000000000004,-0.7221135029354208,-0.7221135029354208
2023,36.02.02.012.00,90.0,98.0,6.3,5.6,Люцерна 1 г.ж.корм,Воронеж,2.97,2.44,-0.5300000000000002,0.5300000000000002,-0.17845117845117853,-0.17845117845117853
2023,36.02.02.018.01,101.0,111.0,6.3,5.5,Яр.ячмень,Воронеж,5.11,1.53,-3.58,3.58,-0.700587084148728,-0.7005870841487281
2023,36.02.02.019.00,69.0,86.0,6.1,5.3,Яр.ячмень,Воронеж,5.11,1.19,-3.9200000000000004,3.9200000000000004,-0.767123287671233,-0.7671232876712328
2023,36.02.02.020.00,78.0,78.0,5.3,5.4,Люцерна 1 г.ж.корм,Воронеж,2.97,2.09,-0.8800000000000003,0.8800000000000003,-0.2962962962962964,-0.2962962962962964
2023,36.02.02.024.00,29.0,53.0,2.0,4.1,Эспарцет пр.лет сем.,Воронеж,0.7,0.13,-0.57,0.57,-0.8142857142857143,-0.8142857142857143
2023,36.02.02.025.01,31.0,65.0,2.0,4.5,Кукуруза силос,Воронеж,7.65,5.12,-2.5300000000000002,2.5300000000000002,-0.330718954248366,-0.33071895424836606
2023,36.02.02.028.01,137.0,190.0,6.9,5.6,Кукуруза силос,Воронеж,7.65,5.66,-1.9900000000000002,1.9900000000000002,-0.2601307189542484,-0.26013071895424833
2023,36.02.02.029.01,89.8,115.7,4.24,6.59,Кукуруза силос,Воронеж,7.65,5.812758620689656,-1.8372413793103446,1.8372413793103446,-0.2401622718052738,-0.24016227180527383
2023,36.02.02.029.02,89.8,115.7,4.24,6.59,Люцерна пр.лет корм,Воронеж,5.49,0.0,-5.49,5.49,-1.0,-1.0
2023,36.02.02.030.01,114.0,128.0,6.2,5.8,Кукуруза силос,Воронеж,7.65,6.4843074173369075,-1.1656925826630928,1.1656925826630928,-0.15237811538079643,-0.15237811538079649
2023,36.02.02.031.01,83.0,93.0,5.4,5.8,Люцерна 1 г.ж.корм,Воронеж,2.97,2.38,-0.5900000000000003,0.5900000000000003,-0.19865319865319875,-0.19865319865319875
2023,36.02.02.032.01,28.0,57.0,1.7,4.1,Люцерна пр.лет сем.,Воронеж,0.22,0.02,-0.2,0.2,-0.9090909090909092,-0.9090909090909091
2023,36.02.02.032.02,28.0,57.0,1.7,4.1,Эспарцет пр.лет сем.,Воронеж,0.7,0.19,-0.51,0.51,-0.7285714285714286,-0.7285714285714285
2023,36.02.02.037.00,112.0,133.0,6.5,5.7,Люцерна пр.лет корм,Воронеж,5.49,1.165,-4.325,4.325,-0.7877959927140255,-0.7877959927140255
2023,36.02.02.038.00,187.0,238.0,6.9,5.7,Люцерна 1 г.ж.корм,Воронеж,2.97,1.5200000000000002,-1.45,1.45,-0.48821548821548816,-0.4882154882154882
2023,36.02.02.039.00,183.0,226.0,6.6,5.6,Люцерна 1 г.ж.корм,Воронеж,2.97,2.21,-0.7600000000000002,0.7600000000000002,-0.25589225589225595,-0.25589225589225595
2023,36.02.02.040.01,121.0,151.0,6.0,6.0,Яр.ячмень,Воронеж,5.11,1.77,-3.3400000000000003,3.3400000000000003,-0.6536203522504892,-0.6536203522504893
2023,36.02.02.040.02,121.0,151.0,6.0,6.0,Люцерна пр.лет корм,Воронеж,5.49,1.3700000000000003,-4.12,4.12,-0.7504553734061931,-0.7504553734061931
2023,36.02.02.041.00,83.0,110.0,4.3,5.5,Люцерна пр.лет корм,Воронеж,5.49,0.0,-5.49,5.49,-1.0,-1.0
2023,36.02.02.042.00,60.0,86.0,4.8,5.9,Люцерна пр.лет корм,Воронеж,5.49,0.0,-5.49,5.49,-1.0,-1.0
2023,36.02.02.044.00,37.0,58.0,1.7,4.4,Эспарцет пр.лет сем.,Воронеж,0.7,0.29,-0.41,0.41,-0.5857142857142857,-0.5857142857142857
2023,36.02.02.045.00,31.0,65.0,2.3,4.5,Эспарцет пр.лет сем.,Воронеж,0.7,0.22,-0.48,0.48,-0.6857142857142857,-0.6857142857142857
2023,36.02.02.046.01,46.5,68.5,3.15,5.15,Люцерна пр.лет сем.,Воронеж,0.22,0.01,-0.21,0.21,-0.9545454545454545,-0.9545454545454546
2023,36.02.02.047.00,40.0,59.0,2.6,4.8,Одн.тр.оз.рожь корм,Воронеж,4.5,0.0,-4.5,4.5,-1.0,-1.0
2023,36.02.02.048.00,124.0,130.0,6.5,5.6,Люцерна пр.лет корм,Воронеж,5.49,0.0,-5.49,5.49,-1.0,-1.0
2023,36.02.02.049.00,151.0,151.0,6.4,5.7,Люцерна пр.лет корм,Воронеж,5.49,0.0,-5.49,5.49,-1.0,-1.0
